image_id,feature_value,feature_name,label
..\data\datasets\yacine\original_splits\train\pools\img1527.jpg,0.22447484347083127,std,pools
..\data\datasets\yacine\original_splits\train\pools\img1527.jpg,112.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img1527.jpg,110.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img1527.jpg,4.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img1527.jpg,110.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img1527.jpg,106.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img1527.jpg,-0.21679808793461453,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img1527.jpg,0.1204439745318645,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img1527.jpg,0.020453450885207336,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img1527.jpg,1.0191377009595706,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img1527.jpg,5.5385823525710975e-05,R,pools
..\data\datasets\yacine\original_splits\train\pools\img138.jpg,0.4114845849802371,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img138.jpg,0.2682654287096139,std,pools
..\data\datasets\yacine\original_splits\train\pools\img138.jpg,88.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img138.jpg,69.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img138.jpg,85.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img138.jpg,69.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img138.jpg,-16.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img138.jpg,-0.06746229449647607,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img138.jpg,0.027357818753690304,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img138.jpg,0.00608416201471668,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img138.jpg,0.9581984212378241,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img138.jpg,8.143388511405725e-06,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img312.jpg,0.3569098039215686,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img312.jpg,0.18670271833539437,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img312.jpg,87.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img312.jpg,90.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img312.jpg,173.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img312.jpg,90.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img312.jpg,-83.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img312.jpg,-0.04294615429050015,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img312.jpg,0.015022788691059654,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img312.jpg,0.007235295343021913,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img312.jpg,0.9234972117382387,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img312.jpg,1.2884005934021836e-05,R,no_pools
..\data\datasets\yacine\original_splits\train\pools\img318.jpg,0.39969554655870443,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img318.jpg,0.221909062643242,std,pools
..\data\datasets\yacine\original_splits\train\pools\img318.jpg,81.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img318.jpg,72.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img318.jpg,1.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img318.jpg,72.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img318.jpg,71.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img318.jpg,-0.06194156626564085,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img318.jpg,0.024227400945143786,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img318.jpg,0.009124359141765969,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img318.jpg,0.9368756672601457,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img318.jpg,1.925063302832264e-05,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img123.jpg,2.31472,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img123.jpg,3.6702414138069086,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img123.jpg,140.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img123.jpg,149.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img123.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img123.jpg,149.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img123.jpg,148.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img123.jpg,-42.68241512135406,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img123.jpg,92.15448509659295,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img123.jpg,0.6918912227555556,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img123.jpg,1.534366836546132,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img123.jpg,0.002419056287547461,R,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img857.jpg,0.5306342541436464,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img857.jpg,0.26136199719863257,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img857.jpg,91.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img857.jpg,94.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img857.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img857.jpg,94.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img857.jpg,93.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img857.jpg,-0.18649453651661513,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img857.jpg,0.09503705507849904,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img857.jpg,0.031058794874393336,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img857.jpg,1.052727660809874,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img857.jpg,9.079107493425997e-05,R,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img239.jpg,0.29653543307086616,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img239.jpg,0.1849183378206287,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img239.jpg,69.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img239.jpg,77.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img239.jpg,127.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img239.jpg,77.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img239.jpg,-50.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img239.jpg,-0.023707603417974427,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img239.jpg,0.00679940280829027,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img239.jpg,0.010232213816107632,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img239.jpg,0.8890998663906283,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img239.jpg,2.4468955474699072e-05,R,no_pools
..\data\datasets\yacine\original_splits\train\pools\img488.jpg,0.5317733333333334,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img488.jpg,0.2223717882416005,std,pools
..\data\datasets\yacine\original_splits\train\pools\img488.jpg,110.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img488.jpg,118.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img488.jpg,3.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img488.jpg,118.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img488.jpg,115.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img488.jpg,-0.17335498151225426,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img488.jpg,0.0904974708614042,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img488.jpg,0.0120060763138322,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img488.jpg,1.0466044266287535,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img488.jpg,2.4222411899921248e-05,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img863.jpg,2.9517257142857143,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img863.jpg,6.900104346326624,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img863.jpg,102.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img863.jpg,95.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img863.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img863.jpg,95.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img863.jpg,94.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img863.jpg,-113.40665253364855,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img863.jpg,286.32800432476824,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img863.jpg,3.4599412882285714,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img863.jpg,1.2020959092782295,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img863.jpg,0.012539825021744777,R,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1116.jpg,0.42412648221343874,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img1116.jpg,0.2586346353259199,std,pools
..\data\datasets\yacine\original_splits\train\pools\img1116.jpg,86.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img1116.jpg,55.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img1116.jpg,85.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img1116.jpg,55.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img1116.jpg,-30.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img1116.jpg,-0.0739463095986759,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img1116.jpg,0.03091878484532676,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img1116.jpg,0.006131668934056148,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img1116.jpg,0.9581881542374661,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img1116.jpg,8.328959358094856e-06,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img673.jpg,2.2852923076923077,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img673.jpg,4.048366128708452,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img673.jpg,118.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img673.jpg,108.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img673.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img673.jpg,108.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img673.jpg,107.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img673.jpg,-41.486790590704686,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img673.jpg,85.01880222648369,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img673.jpg,1.266969872662722,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img673.jpg,1.3901467843206015,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img673.jpg,0.004558404376362568,R,no_pools
..\data\datasets\yacine\original_splits\train\pools\img779.jpg,0.29879999999999995,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img779.jpg,0.19015683227720778,std,pools
..\data\datasets\yacine\original_splits\train\pools\img779.jpg,62.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img779.jpg,35.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img779.jpg,12.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img779.jpg,35.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img779.jpg,23.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img779.jpg,-0.02646590456977316,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img779.jpg,0.007669292033036748,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img779.jpg,0.0100777220056134,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img779.jpg,0.956513720949024,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img779.jpg,2.1257908616734156e-05,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img224.jpg,1.5736243902439022,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img224.jpg,1.9059301077355884,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img224.jpg,128.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img224.jpg,128.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img224.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img224.jpg,128.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img224.jpg,127.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img224.jpg,-10.459097718825012,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img224.jpg,15.66337828248717,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img224.jpg,0.2433120491136228,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img224.jpg,1.519143697810701,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img224.jpg,0.0008010744576804063,R,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img596.jpg,1.2709825242718447,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img596.jpg,1.2146599996739729,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img596.jpg,131.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img596.jpg,129.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img596.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img596.jpg,129.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img596.jpg,128.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img596.jpg,-4.472115696257777,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img596.jpg,5.443517843147776,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img596.jpg,0.13707494687152416,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img596.jpg,1.3758716102817479,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img596.jpg,0.00044099485803783534,R,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1117.jpg,0.45312363636363634,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img1117.jpg,0.13562307620791408,std,pools
..\data\datasets\yacine\original_splits\train\pools\img1117.jpg,97.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img1117.jpg,95.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img1117.jpg,7.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img1117.jpg,95.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img1117.jpg,88.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img1117.jpg,-0.09497523991035899,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img1117.jpg,0.0412476168507125,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img1117.jpg,0.022817360396694214,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img1117.jpg,0.8878099110711268,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img1117.jpg,6.846446932029515e-05,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img618.jpg,0.46726640316205525,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img618.jpg,0.22634096663631448,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img618.jpg,103.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img618.jpg,67.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img618.jpg,3.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img618.jpg,67.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img618.jpg,64.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img618.jpg,-0.09869623871646924,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img618.jpg,0.045440513071001776,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img618.jpg,0.007072633570904091,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img618.jpg,0.9483181160645656,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img618.jpg,1.2004527732645265e-05,R,no_pools
..\data\datasets\yacine\original_splits\train\pools\img174.jpg,0.49373492063492064,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img174.jpg,0.2448468965465476,std,pools
..\data\datasets\yacine\original_splits\train\pools\img174.jpg,126.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img174.jpg,139.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img174.jpg,63.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img174.jpg,139.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img174.jpg,76.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img174.jpg,-0.11834697234688077,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img174.jpg,0.057803641926242544,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img174.jpg,0.0054377212194507436,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img174.jpg,0.9825248877263231,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img174.jpg,5.4940287723681536e-06,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img315.jpg,1.6232404040404043,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img315.jpg,1.6078652819965569,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img315.jpg,165.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img315.jpg,165.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img315.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img315.jpg,165.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img315.jpg,164.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img315.jpg,-8.813642204592277,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img315.jpg,13.338237959989685,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img315.jpg,0.3169179470176513,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img315.jpg,1.1552579526164368,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img315.jpg,0.0011346414518432768,R,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img517.jpg,1.391857142857143,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img517.jpg,0.8635740823670843,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img517.jpg,202.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img517.jpg,206.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img517.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img517.jpg,206.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img517.jpg,205.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img517.jpg,-4.071935457734061,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img517.jpg,5.337609248359637,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img517.jpg,0.16177815719183675,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img517.jpg,0.951781737572495,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img517.jpg,0.0005805882398430828,R,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img641.jpg,2.4042036363636363,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img641.jpg,4.081446895882977,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img641.jpg,130.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img641.jpg,111.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img641.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img641.jpg,111.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img641.jpg,110.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img641.jpg,-50.27474038538285,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img641.jpg,111.39618225967538,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img641.jpg,0.9133946219900826,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img641.jpg,1.5000373515421028,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img641.jpg,0.0032269224901755322,R,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img605.jpg,0.4669990243902439,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img605.jpg,0.2519238320348308,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img605.jpg,77.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img605.jpg,49.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img605.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img605.jpg,49.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img605.jpg,48.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img605.jpg,-0.11197722574532297,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img605.jpg,0.05026200855774547,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img605.jpg,0.025053044380249856,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img605.jpg,0.9861439453326911,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img605.jpg,7.406260902920181e-05,R,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img173.jpg,0.8222802721088436,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img173.jpg,0.5325248244401896,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img173.jpg,128.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img173.jpg,156.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img173.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img173.jpg,156.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img173.jpg,155.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img173.jpg,-0.9073006667992466,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img173.jpg,0.7301998893860557,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img173.jpg,0.030825970186496365,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img173.jpg,1.3063349238060815,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img173.jpg,7.413143595680349e-05,R,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1492.jpg,0.41895019762845853,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img1492.jpg,0.21988337257881949,std,pools
..\data\datasets\yacine\original_splits\train\pools\img1492.jpg,92.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img1492.jpg,89.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img1492.jpg,1.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img1492.jpg,89.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img1492.jpg,88.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img1492.jpg,-0.0700675664083539,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img1492.jpg,0.02878495373891859,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img1492.jpg,0.008492599008264462,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img1492.jpg,0.9295336294455008,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img1492.jpg,1.7551103786095368e-05,R,pools
..\data\datasets\yacine\original_splits\train\pools\img774.jpg,0.41649515418502203,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img774.jpg,0.17220176667830225,std,pools
..\data\datasets\yacine\original_splits\train\pools\img774.jpg,90.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img774.jpg,93.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img774.jpg,1.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img774.jpg,93.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img774.jpg,92.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img774.jpg,-0.07394893406640098,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img774.jpg,0.029845748727812513,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img774.jpg,0.015137799809815833,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img774.jpg,0.9426027959418684,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img774.jpg,3.972390468653941e-05,R,pools
..\data\datasets\yacine\original_splits\train\pools\img730.jpg,0.39968110599078344,mean,pools
..\data\datasets\yacine\original_splits\train\pools\img730.jpg,0.21157528094478,std,pools
..\data\datasets\yacine\original_splits\train\pools\img730.jpg,84.0,median,pools
..\data\datasets\yacine\original_splits\train\pools\img730.jpg,80.0,mode,pools
..\data\datasets\yacine\original_splits\train\pools\img730.jpg,6.0,min,pools
..\data\datasets\yacine\original_splits\train\pools\img730.jpg,80.0,max,pools
..\data\datasets\yacine\original_splits\train\pools\img730.jpg,74.0,range,pools
..\data\datasets\yacine\original_splits\train\pools\img730.jpg,-0.0696723436868538,skewness,pools
..\data\datasets\yacine\original_splits\train\pools\img730.jpg,0.02714200102604291,kurtosis,pools
..\data\datasets\yacine\original_splits\train\pools\img730.jpg,0.01217834769054344,uniformity,pools
..\data\datasets\yacine\original_splits\train\pools\img730.jpg,1.0144062443000945,entropy,pools
..\data\datasets\yacine\original_splits\train\pools\img730.jpg,2.633459496703683e-05,R,pools
..\data\datasets\yacine\original_splits\train\no_pools\img895.jpg,1.0995678832116789,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img895.jpg,0.7320167264989416,std,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img895.jpg,155.0,median,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img895.jpg,162.0,mode,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img895.jpg,1.0,min,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img895.jpg,162.0,max,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img895.jpg,161.0,range,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img895.jpg,-2.319811958952069,skewness,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img895.jpg,2.493673241369909,kurtosis,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img895.jpg,0.04653199160317545,uniformity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img895.jpg,1.292292708574639,entropy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img895.jpg,0.00012846974200630967,R,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img272.jpg,0.9726902654867255,mean,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img272.jpg,0.8614427675259824,std,no_pools
